Faroe Islands	-7.45800065994263	62.4007530212402	-6.39958238601685	61.3949356079102
France	-5.14222288131714	51.0928115844727	9.56155776977539	41.3715744018555
Gabon	8.69546985626221	2.32261228561401	14.5023488998413	-3.97880625724792
United Kingdom	-8.62355613708496	60.8458099365234	1.75900018215179	49.9061889648438
Grenada	-61.7999801635742	12.3193960189819	-61.5738258361816	11.9923725128174
Georgia	40.0101318359375	43.5865020751953	46.7259750366211	41.0531921386719
French Guiana	-54.5425186157227	5.77649688720703	-51.6139450073242	2.12709355354309
Guernsey	-2.68247246742249	49.5146980285645	-2.50911068916321	49.4224128723145
Ghana	-3.25542044639587	11.1733026504517	1.19178116321564	4.73672246932983
Gibraltar	-5.35725069046021	36.1598091125488	-5.33963823318481	36.1124076843262
Greenland	-73.0420379638672	83.6273651123047	-11.3123178482056	59.7773971557617
Gambia	-16.8250827789307	13.8265724182129	-13.7977914810181	13.0642509460449
Guinea	-14.9266204833984	12.6762218475342	-7.64107036590576	7.19355249404907
Guadeloupe	-61.5447692871094	16.5168514251709	-60.9999961853027	15.8675632476807
Equatorial Guinea	9.34686374664307	2.34698939323425	11.3357257843018	0.920859932899475
Greece	19.3744430541992	41.7574234008789	28.2463912963867	34.8096351623535
South Georgia and the South Sandwich Islands	-38.0211791992188	-53.9704627990723	-26.2293224334717	-59.4792633056641
Guatemala	-92.2363052368164	17.8152236938477	-88.2231903076172	13.7373008728027
Guam	144.619216918945	13.6523342132568	144.953994750977	13.2406091690063
Guinea-Bissau	-16.7175369262695	12.6807909011841	-13.6365203857422	10.9242639541626
Guyana	-61.3847694396973	8.55756855010986	-56.4802436828613	1.17507982254028
Hong Kong	113.837738037109	22.5597801208496	114.434761047363	22.153247833252
Heard Island and McDonald Islands	72.5965270996094	-52.9094085693359	73.8591537475586	-53.1920051574707
Honduras	-89.3508071899414	16.5102596282959	-83.155387878418	12.9824094772339
Croatia	13.4932203292847	46.5387573242188	19.4273910522461	42.4358825683594
Haiti	-74.4785919189453	20.0878219604492	-71.6133499145508	18.0210285186768
Hungary	16.1118869781494	48.5856742858887	22.9060020446777	45.7436027526855
Indonesia	95.0093231201172	5.90441751480103	141.021835327148	-10.9418621063232
Ireland	-10.4785575866699	55.3879241943359	-6.00238847732544	51.4515800476074
Israel	34.2304420471191	33.3401412963867	35.8768081665039	29.4966354370117
Isle of Man	-4.79872274398804	54.4197311401367	-4.31149911880493	54.0559120178223
India	68.1866760253906	35.5042304992676	97.4033126831055	6.74713850021362
British Indian Ocean Territory	71.2599639892578	-5.26833248138428	72.4931716918945	-7.43802881240845
Iraq	38.7958831787109	37.3780364990234	48.5759201049805	29.0694427490234
Iran	44.0472717285156	39.777229309082	63.3174781799316	25.064079284668
Iceland	-24.5465259552002	66.5346450805664	-13.495813369751	63.3932456970215
Italy	6.61488819122314	47.0952033996582	18.51344871521	36.652774810791
Jersey	-2.26002836227417	49.265064239502	-2.02208256721497	49.1698265075684
Jamaica	-78.3666458129883	18.5269794464111	-76.1803131103516	17.7035503387451
Jordan	34.9599914550781	33.3676719665527	39.3011741638184	29.185884475708
Japan	122.938522338867	45.5231475830078	145.820907592773	24.2494697570801
Kenya	33.9088516235352	5.01993894577026	41.8990821838379	-4.67804765701294
Kyrgyzstan	69.2765960693359	43.2382278442383	80.2831802368164	39.1728248596191
Cambodia	102.339981079102	14.6864185333252	107.627738952637	10.4090814590454
Kiribati	172.955215454102	1.94877815246582	-151.803863525391	-11.4370393753052
Comoros	43.2157859802246	-11.362380027771	44.5382270812988	-12.3878583908081
Saint Kitts and Nevis	-62.8695640563965	17.4201202392578	-62.5432586669922	17.0953407287598
North Korea	124.315872192383	43.0060615539551	130.674896240234	37.6733245849609
South Korea	125.887100219727	38.6124534606934	129.584686279297	33.1909408569336
Kuwait	46.555549621582	30.095947265625	48.4314804077148	28.5246086120605
Cayman Islands	-81.4327850341797	19.7617034912109	-79.7272567749023	19.2630252838135
Kazakhstan	46.4918518066406	55.4512023925781	87.3126831054688	40.9363288879395
Laos	100.093048095703	22.5003910064697	107.697036743164	13.9100255966187
Lebanon	35.1142730712891	34.6914253234863	36.6391983032227	33.0538558959961
Saint Lucia	-61.0741539001465	14.1032466888428	-60.8741989135742	13.704776763916
Liechtenstein	9.47780323028564	47.2735328674316	9.6321964263916	47.0558547973633
Sri Lanka	79.6529083251953	9.8313627243042	81.8812942504883	5.916832447052
Liberia	-11.4920845031738	8.55179214477539	-7.3651123046875	4.35305643081665
Lesotho	27.0290660858154	-28.5720558166504	29.465763092041	-30.668966293335
Lithuania	20.9415245056152	56.4469223022461	26.8719463348389	53.9012985229492
Luxembourg	5.7345552444458	50.1849479675293	6.52847290039062	49.4465789794922
Latvia	20.9742736816406	58.0823135375977	28.2411689758301	55.6688537597656
Libya	9.38701820373535	33.1690063476562	25.1506156921387	19.5080413818359
Morocco	-13.1685876846313	35.9280319213867	-0.991749882698059	27.6621112823486
Monaco	7.38638830184937	43.7730522155762	7.439293384552	43.7275428771973
Moldova	26.6189403533936	48.4901733398438	30.1354484558105	45.468879699707
Montenegro	18.4613037109375	43.570140838623	20.3588352203369	41.8501586914062
Saint Martin	-63.1527709960938	18.1303577423096	-63.0129890441895	18.0522289276123
Madagascar	43.2248687744141	-11.9454317092896	50.4837875366211	-25.6089553833008
Marshall Islands	165.52490234375	14.6200017929077	171.931823730469	5.58763837814331
Macedonia	20.464693069458	42.3618125915527	23.0381412506104	40.8601875305176
Mali	-12.2426156997681	25.0000057220459	4.2449688911438	10.1595115661621
Myanmar	92.1892700195312	28.5432510375977	101.176795959473	9.78458118438721
Mongolia	87.7496490478516	52.1542549133301	119.924324035645	41.5676307678223
Macao	113.528938293457	22.2223377227783	113.565841674805	22.1803855895996
Northern Mariana Islands	145.126800537109	18.8050861358643	145.849426269531	14.1073598861694
Martinique	-61.2301254272461	14.8788204193115	-60.8155059814453	14.3922605514526
Mauritania	-17.0665245056152	27.2980766296387	-4.82767343521118	14.7155456542969
Montserrat	-62.2425880432129	16.8173313140869	-62.1464157104492	16.6710033416748
Malta	14.1915826797485	36.08203125	14.5776405334473	35.8102684020996
Mauritius	56.5127105712891	-10.3192539215088	63.5001831054688	-20.5257205963135
Maldives	72.6932067871094	7.09836149215698	73.6372909545898	-0.692694067955017
Malawi	32.673942565918	-9.36753940582275	35.9168281555176	-17.1250019073486
Mexico	-118.453964233398	32.7167663574219	-86.7033767700195	14.5328645706177
Malaysia	99.643440246582	7.36341762542725	119.267517089844	0.855221927165985
Mozambique	30.2173156738281	-10.4718818664551	40.8430023193359	-26.868688583374
Namibia	11.7156286239624	-16.9598903656006	25.2567043304443	-28.9714336395264
New Caledonia	163.564651489258	-19.5497760772705	168.129150390625	-22.6980037689209
Niger	0.166249975562096	23.5250282287598	15.995644569397	11.6969738006592
Norfolk Island	167.916381835938	-28.9923877716064	167.999984741211	-29.0527267456055
Nigeria	2.66843175888062	13.8920087814331	14.6800746917725	4.27714347839355
Nicaragua	-87.6903228759766	15.0259103775024	-82.73828125	10.7075414657593
Netherlands	3.36255574226379	53.5122032165527	7.22794485092163	50.7539138793945
Norway	4.65016651153564	71.188117980957	30.9455585479736	57.977912902832
Nepal	80.0562591552734	30.4333934783936	88.1993408203125	26.3567199707031
Nauru	166.899017333984	-0.504305899143219	166.9453125	-0.552333116531372
Niue	-169.953079223633	-18.9633312225342	-169.781387329102	-19.1455593109131
New Zealand	166.715530395508	-34.3896636962891	-180.0	-47.2860298156738
Oman	51.8819961547852	26.387975692749	59.8365859985352	16.6457462310791
Panama	-83.0514526367188	9.6375150680542	-77.1740951538086	7.19790506362915
Peru	-81.3267517089844	-0.012976998463273	-68.6779708862305	-18.3497314453125
French Polynesia	-152.877197265625	-7.90357208251953	-134.929809570312	-27.6535739898682
Papua New Guinea	140.842849731445	-1.31863880157471	155.963470458984	-11.657862663269
Philippines	116.931549072266	21.1206130981445	126.601531982422	4.64330530166626
Pakistan	60.8786087036133	37.0970039367676	77.8409271240234	23.7867183685303
Poland	14.1229982376099	54.8391418457031	24.1507511138916	49.0063591003418
Saint Pierre and Miquelon	-56.4206619262695	47.1462898254395	-56.252986907959	46.7860336303711
Pitcairn	-128.346466064453	-24.3158626556396	-124.772834777832	-24.6725673675537
Puerto Rico	-67.9427337646484	18.5201683044434	-65.2427291870117	17.9264030456543
Palestinian Territory	34.2166557312012	32.5463905334473	35.573299407959	31.2165393829346
Portugal	-9.49594497680664	42.1456451416016	-6.18269348144531	36.9806594848633
Palau	134.123199462891	7.73211193084717	134.653732299805	6.8862771987915
Paraguay	-62.6470832824707	-19.294038772583	-54.259349822998	-27.6087417602539
Qatar	50.7572135925293	26.1547241210938	51.636646270752	24.4829406738281
Reunion	55.2190818786621	-20.8568515777588	55.845043182373	-21.3722133636475
Romania	20.2699699401855	48.2669525146484	29.6910572052002	43.6272964477539
Serbia	18.8170185089111	46.1813926696777	23.0049991607666	41.8558235168457
Russia	19.25	81.8573760986328	-169.05	41.1888580322266
Rwanda	28.8567905426025	-1.05348086357117	30.8959617614746	-2.84067940711975
Saudi Arabia	34.4956855773926	32.1583404541016	55.6665878295898	15.6142482757568
Solomon Islands	155.508590698242	-6.58961009979248	166.980880737305	-11.8505563735962
Seychelles	46.204761505127	-4.28371620178223	56.2795143127441	-9.75386810302734
Sudan	21.8389434814453	23.1468925476074	38.5800361633301	3.48638963699341
Sweden	11.1186923980713	69.0625076293945	24.1608924865723	55.3371047973633
Singapore	103.638259887695	1.47127819061279	104.007476806641	1.25855576992035
Saint Helena	-14.4212312698364	-7.88781452178955	-5.63875246047974	-16.0195465087891
Slovenia	13.3830814361572	46.8779220581055	16.5660037994385	45.4131317138672
Svalbard and Jan Mayen	17.6993865966797	80.7621002197266	33.2873382568359	79.2202911376953
Slovakia	16.8477478027344	49.6031723022461	22.5704460144043	47.7281036376953
Sierra Leone	-13.3076324462891	10.0000009536743	-10.284236907959	6.92961025238037
San Marino	12.4018592834473	43.9998092651367	12.5155563354492	43.8979110717773
Senegal	-17.5352382659912	16.6916351318359	-11.3558855056763	12.3072738647461
Somalia	40.9865875244141	11.9791669845581	51.4126434326172	-1.67486822605133
Suriname	-58.0865669250488	6.00454664230347	-53.9774856567383	1.8311448097229
Sao Tome and Principe	6.47016906738281	1.70132315158844	7.46637487411499	0.0247659981250763
El Salvador	-90.1286697387695	14.445068359375	-87.6921539306641	13.1486778259277
Syria	35.7272148132324	37.3191452026367	42.3850364685059	32.3106575012207
Swaziland	30.7941036224365	-25.7196445465088	32.137264251709	-27.3171043395996
Turks and Caicos Islands	-72.4838790893555	21.9618816375732	-71.1236343383789	21.4226226806641
Chad	13.4734735488892	23.4503726959229	24.00266456604	7.44106721878052
French Southern Territories	50.1702537536621	-37.7907180786133	77.5988159179688	-49.7351913452148
Togo	-0.147324025630951	11.1389780044556	1.80669319629669	6.10441637039185
Thailand	97.3456268310547	20.4631977081299	105.63939666748	5.60999917984009
Tajikistan	67.3871231079102	41.0422592163086	75.1372299194336	36.674129486084
Tokelau	-172.500350952148	-8.55361270904541	-171.211410522461	-9.38111209869385
East Timor	124.046089172363	-8.13583278656006	127.308601379395	-9.46362781524658
Turkmenistan	46.6846046447754	47.0156173706055	66.6843109130859	35.1410789489746
Tunisia	7.52483224868774	37.5439224243164	11.5982789993286	30.2404136657715
Tonga	-175.682281494141	-15.5629863739014	-173.907562255859	-21.4550590515137
Turkey	25.6684989929199	42.1076202392578	44.8350028991699	35.8154106140137
Trinidad and Tobago	-61.9237785339355	11.3383436203003	-60.5179290771484	10.0361032485962
Tuvalu	176.11897277832	-5.66874933242798	178.699478149414	-7.49436187744141
Taiwan	119.534683227539	25.2982521057129	122.000457763672	21.9018039703369
Tanzania	29.3271656036377	-0.99073588848114	40.4432258605957	-11.7456970214844
Ukraine	22.128885269165	52.3693695068359	40.2073974609375	44.3904075622559
Uganda	29.5732498168945	4.21442794799805	35.0360565185547	-1.48405015468597
United States Minor Outlying Islands	-176.645111083984	18.4209995269775	-74.9999923706055	-0.389006048440933
United States	-124.733261108398	49.3886184692383	-66.9547958374023	24.5442428588867
Uruguay	-58.4427261352539	-30.0822219848633	-53.0739288330078	-34.9808235168457
Uzbekistan	55.9966316223145	45.575008392334	73.1322860717773	37.1844367980957
Vatican	12.4457054138184	41.9074440002441	12.4583768844604	41.9002723693848
Saint Vincent and the Grenadines	-61.4592590332031	13.3778352737427	-61.1138725280762	12.5810098648071
Venezuela	-73.3540878295898	12.201904296875	-59.8037757873535	0.626310884952545
British Virgin Islands	-64.7153778076172	18.7572231292725	-64.2687530517578	18.3899765014648
U.S. Virgin Islands	-65.0382461547852	18.3917503356934	-64.5651702880859	17.6817226409912
Vietnam	102.148216247559	23.3888378143311	109.464653015137	8.55960941314697
Vanuatu	166.524963378906	-13.0734424591064	169.904800415039	-20.2489471435547
Wallis and Futuna	-178.206802368164	-13.2142496109009	-176.128753662109	-14.3286018371582
Samoa	-172.798614501953	-13.4322052001953	-171.415725708008	-14.040940284729
Yemen	42.5325241088867	19.0023365020752	54.5305328369141	12.1110811233521
Mayotte	45.0379524230957	-12.648889541626	45.2929573059082	-13.0001335144043
South Africa	16.4580173492432	-22.1266098022461	32.8959770202637	-34.8398323059082
Zambia	21.9993686676025	-8.22435855865479	33.7057113647461	-18.079475402832
Zimbabwe	25.237024307251	-15.6088333129883	33.0563125610352	-22.4177417755127
